37162308,371623,柳堡镇,
37162309,371623,西小王乡,
37162310,371623,小泊头镇,
37162311,371623,佘家镇,
37162312,371623,马山子镇,
371621,3716,惠民县,
37162101,371621,魏集镇,
37162102,371621,何坊街道,
37162103,371621,清河镇,
37162104,371621,皂户李镇,
37162105,371621,姜楼镇,
37162106,371621,孙武街道,
37162107,371621,大年陈镇,
37162108,371621,桑落墅镇,
37162109,371621,石庙镇,
37162110,371621,李庄镇,
37162111,371621,麻店镇,
37162112,371621,武定府街道,
37162113,371621,胡集镇,
37162114,371621,淄角镇,
37162115,371621,辛店镇,
371622,3716,阳信县,
37162201,371622,金阳街道,
37162202,371622,流坡坞镇,
37162203,371622,洋湖乡,
37162204,371622,劳店镇,
37162205,371622,翟王镇,
37162206,371622,温店镇,
37162207,371622,水落坡镇,
37162208,371622,河流镇,
37162209,371622,信城街道,
37162210,371622,商店镇,
3705,37,东营市,
370522,3705,利津县,
37052201,370522,明集乡,
37052202,370522,盐窝镇,
37052203,370522,利津街道,
37052204,370522,北宋镇,
37052205,370522,刁口乡,
37052206,370522,汀罗镇,
37052207,370522,凤凰城街道,
37052208,370522,陈庄镇,
37052209,370522,利津县经济开发区,
37052210,370522,利津县县城社区,
370523,3705,广饶县,
37052301,370523,李鹊镇,
37052302,370523,乐安街道,
37052303,370523,花官镇,
37052304,370523,丁庄街道,
37052305,370523,广饶滨海新区,
37052306,370523,大码头镇,
37052307,370523,东营农业高新技术产业示范区,
37052308,370523,稻庄镇,
37052309,370523,陈官乡,
37052310,370523,广饶街道,
37052311,370523,大王镇,
370502,3705,东营区,
37050201,370502,文汇街道,
37050202,370502,胜园街道,
37050203,370502,胜利街道,
37050204,370502,辛店街道,
37050205,370502,六户镇,
37050206,370502,史口镇,
37050207,370502,牛庄镇,
37050208,370502,龙居镇,
37050209,370502,黄河路街道,
37050210,370502,东城街道,
370505,3705,垦利区,
37050501,370505,东营市现代畜牧业示范区类似乡级单位,
37050502,370505,胜坨镇,
37050503,370505,永安镇,
37050504,370505,社管会类似乡级单位,
37050505,370505,董集镇,
37050506,370505,红光类似乡级单位,
37050507,370505,兴隆街道,
37050508,370505,郝家镇,
37050509,370505,垦利街道,
37050510,370505,开发区类似乡级单位,
37050511,370505,黄河口镇,
37050512,370505,垦东类似乡级单位,
370503,3705,河口区,
37050301,370503,河口街道,
37050302,370503,六合街道,
37050303,370503,仙河镇,
37050304,370503,孤岛镇,
37050305,370503,开发区管委会,
37050306,370503,义和镇,
37050307,370503,河口蓝色经济开发区,
37050308,370503,新户镇,
3709,37,泰安市,
370982,3709,新泰市,
37098201,370982,青云街道,
37098202,370982,刘杜镇,
37098203,370982,石莱镇,
37098204,370982,西张庄镇,
37098205,370982,谷里镇,
37098206,370982,汶南镇,
37098207,370982,果都镇,
37098208,370982,放城镇,
37098209,370982,禹村镇,
37098210,370982,东都镇,
37098211,370982,新汶街道,
37098212,370982,羊流镇,
37098213,370982,楼德镇,
37098214,370982,天宝镇,
37098215,370982,龙廷镇,
37098216,370982,翟镇,
37098217,370982,宫里镇,
37098218,370982,泉沟镇,
37098219,370982,岳家庄乡,
37098220,370982,小协镇,
370983,3709,肥城市,
37098301,370983,汶阳镇,
37098302,370983,石横镇,
37098303,370983,仪阳街道,
37098304,370983,边院镇,
37098305,370983,王瓜店街道,
37098306,370983,新城街道,
37098307,370983,安临站镇,
37098308,370983,孙伯镇,
37098309,370983,潮泉镇,
37098310,370983,王庄镇,
37098311,370983,安驾庄镇,
37098312,370983,湖屯镇,
37098313,370983,老城街道,
37098314,370983,桃园镇,
370923,3709,东平县,
37092301,370923,梯门镇,
37092302,370923,接山镇,
37092303,370923,戴庙镇,
37092304,370923,老湖镇,
37092305,370923,大羊镇,
37092306,370923,斑鸠店镇,
37092307,370923,银山镇,
37092308,370923,东平街道,
37092309,370923,彭集街道,
37092310,370923,商老庄乡,
37092311,370923,旧县乡,
37092312,370923,沙河站镇,
37092313,370923,新湖镇,
37092314,370923,州城街道,
370921,3709,宁阳县,
37092101,370921,堽城镇,
37092102,370921,鹤山镇,
37092103,370921,华丰镇,
37092104,370921,东疏镇,
37092105,370921,文庙街道,
37092106,370921,乡饮乡,
37092107,370921,泗店镇,
37092108,370921,八仙桥街道,
37092109,370921,葛石镇,
37092110,370921,伏山镇,
37092111,370921,蒋集镇,
37092112,370921,东庄镇,
37092113,370921,磁窑镇,
370902,3709,泰山区,
37090201,370902,省庄镇,
37090202,370902,邱家店镇,
37090203,370902,大津口乡,
37090204,370902,泰前街道,
37090205,370902,财源街道,
37090206,370902,岱庙街道,
37090207,370902,上高街道,
37090208,370902,徐家楼街道,
370911,3709,岱岳区,
37091101,370911,马庄镇,
37091102,370911,徂徕镇,
37091103,370911,北集坡街道,
37091104,370911,房村镇,
37091105,370911,下港镇,
37091106,370911,道朗镇,
37091107,370911,角峪镇,
37091108,370911,满庄镇,
37091109,370911,天平街道,
37091110,370911,山口镇,
37091111,370911,范镇,
37091112,370911,粥店街道,
37091113,370911,黄前镇,
37091114,370911,良庄镇,
37091115,370911,化马湾乡,
37091116,370911,夏张镇,
37091117,370911,祝阳镇,
37091118,370911,大汶口镇,
3714,37,德州市,
371403,3714,陵城区,
37140301,371403,徽王庄镇,
37140302,371403,边临镇,
37140303,371403,糜镇,
37140304,371403,丁庄镇,
37140305,371403,滋镇,
37140306,371403,义渡口镇,
37140307,371403,神头镇,
37140308,371403,于集乡,
37140309,371403,郑家寨镇,
37140310,371403,临齐街道,
37140311,371403,前孙镇,
37140312,371403,安德街道,
37140313,371403,宋家镇,
371422,3714,宁津县,
37142201,371422,杜集镇,
37142202,371422,刘营伍乡,
37142203,371422,柴胡店镇,
37142204,371422,大曹镇,
37142205,371422,时集镇,
37142206,371422,张大庄镇,
37142207,371422,大柳镇,
37142208,371422,相衙镇,
37142209,371422,宁城街道,
37142210,371422,保店镇,
37142211,371422,津城街道,
37142212,371422,长官镇,
371402,3714,德城区,
37140201,371402,新湖街道,
37140202,371402,长河街道,
37140203,371402,黄河涯镇,
37140204,371402,赵虎镇,
37140205,371402,二屯镇,
37140206,371402,广川街道,
37140207,371402,天衢街道,
37140208,371402,抬头寺镇,
37140209,371402,新华街道,
37140210,371402,宋官屯街道,
37140211,371402,袁桥镇,
37140212,371402,运河街道,
371481,3714,乐陵市,
37148101,371481,孔镇,
37148102,371481,郭家街道,
37148103,371481,化楼镇,
37148104,371481,云红街道,
37148105,371481,市中街道,
37148106,371481,杨安镇,
37148107,371481,铁营镇,
37148108,371481,花园镇,
37148109,371481,寨头堡乡,
37148110,371481,大孙乡,
37148111,371481,丁坞镇,
37148112,371481,郑店镇,
37148113,371481,西段乡,
37148114,371481,胡家街道,
37148115,371481,黄夹镇,
37148116,371481,朱集镇,
371424,3714,临邑县,
37142401,371424,翟家镇,
37142402,371424,临邑镇,
37142403,371424,孟寺镇,
37142404,371424,宿安乡,
37142405,371424,临南镇,
37142406,371424,恒源街道,
37142407,371424,理合务镇,
37142408,371424,兴隆镇,
37142409,371424,邢侗街道,
37142410,371424,林子镇,
37142411,371424,临盘街道,
37142412,371424,德平镇,
371428,3714,武城县,
37142801,371428,老城镇,
37142802,371428,鲁权屯镇,
37142803,371428,郝王庄镇,
37142804,371428,武城镇,
37142805,371428,广运街道,
37142806,371428,甲马营镇,
37142807,371428,李家户镇,
37142808,371428,四女寺镇,
371482,3714,禹城市,
37148201,371482,辛寨镇,
37148202,371482,伦镇,
37148203,371482,莒镇乡,
37148204,371482,房寺镇,
37148205,371482,辛店镇,
37148206,371482,安仁镇,
37148207,371482,张庄镇,
37148208,371482,梁家镇,
37148209,371482,市中街道,
37148210,371482,十里望镇,
37148211,371482,李屯乡,
371426,3714,平原县,
37142601,371426,龙门街道,
37142602,371426,王打卦镇,
37142603,371426,桃园街道,
37142604,371426,前曹镇,
37142605,371426,三唐乡,
37142606,371426,腰站镇,
37142607,371426,张华镇,
37142608,371426,王凤楼镇,
37142609,371426,王杲铺镇,
37142610,371426,恩城镇,
37142611,371426,坊子乡,
37142612,371426,王庙镇,
371425,3714,齐河县,
37142501,371425,马集镇,
37142502,371425,安头乡,
37142503,371425,宣章屯镇,
37142504,371425,潘店镇,
37142505,371425,赵官镇,
37142506,371425,华店镇,
37142507,371425,胡官屯镇,
37142508,371425,刘桥镇,
37142509,371425,晏北街道,
37142510,371425,仁里集镇,
37142511,371425,大黄乡,
37142512,371425,焦庙镇,
37142513,371425,表白寺镇,
37142514,371425,晏城街道,
37142515,371425,祝阿镇,
371423,3714,庆云县,
37142301,371423,东辛店镇,
37142302,371423,渤海路街道,
37142303,371423,常家镇,
37142304,371423,庆云镇,
37142305,371423,尚堂镇,
37142306,371423,中丁乡,
37142307,371423,徐园子乡,
37142308,371423,崔口镇,
37142309,371423,严务乡,
371427,3714,夏津县,
37142701,371427,新盛店镇,
37142702,371427,东李官屯镇,
37142703,371427,双庙镇,
37142704,371427,苏留庄镇,
37142705,371427,田庄乡,
37142706,371427,南城镇,
37142707,371427,郑保屯镇,
37142708,371427,宋楼镇,
37142709,371427,银城街道,
37142710,371427,渡口驿乡,
37142711,371427,香赵庄镇,
37142712,371427,白马湖镇,
37142713,371427,北城街道,
37142714,371427,雷集镇,
3701,37,济南市,
370113,3701,长清区,
37011301,370113,归德镇,
37011302,370113,双泉镇,
37011303,370113,万德街道,
37011304,370113,崮云湖街道,
37011305,370113,张夏镇,
37011306,370113,马山镇,
37011307,370113,文昌街道,
37011308,370113,五峰山街道,
37011309,370113,孝里镇,
37011310,370113,平安街道,
370116,3701,莱芜区,
37011601,370116,寨里镇,
37011602,370116,雪野镇,
37011603,370116,苗山镇,
37011604,370116,杨庄镇,
37011605,370116,方下镇,
37011606,370116,张家洼街道,
37011607,370116,高庄街道,
37011608,370116,大王庄镇,
37011609,370116,口镇,
37011610,370116,牛泉镇,
37011611,370116,凤城街道,
37011612,370116,茶业口镇,
37011613,370116,和庄镇,
37011614,370116,羊里镇,
37011615,370116,鹏泉街道,
370117,3701,钢城区,
37011701,370117,颜庄镇,
37011702,370117,里辛街道,
37011703,370117,辛庄镇,
37011704,370117,艾山街道,
37011705,370117,汶源街道,
370104,3701,槐荫区,
37010401,370104,美里湖街道,
37010402,370104,张庄路街道,
37010403,370104,匡山街道,
37010404,370104,段店北路街道,
37010405,370104,吴家堡街道,
37010406,370104,道德街街道,
37010407,370104,营市街街道,
37010408,370104,五里沟街道,
37010409,370104,南辛庄街道,
37010410,370104,西市场街道,
37010411,370104,振兴街街道,
37010412,370104,中大槐树街道,
37010413,370104,青年公园街道,
37010414,370104,腊山街道,
37010415,370104,兴福街道,
37010416,370104,玉清湖街道,
370103,3701,市中区,
37010301,370103,二七街道,
37010302,370103,七贤街道,
37010303,370103,王官庄街道,
37010304,370103,十六里河街道,
37010305,370103,四里村街道,
37010306,370103,魏家庄街道,
37010307,370103,大观园街道,
37010308,370103,白马山街道,
37010309,370103,杆石桥街道,
37010310,370103,舜玉路街道,
37010311,370103,泺源街道,
37010312,370103,陡沟街道,
37010313,370103,兴隆街道,
37010314,370103,舜耕街道,
37010315,370103,党家街道,
37010316,370103,七里山街道,
37010317,370103,六里山街道,
370105,3701,天桥区,
37010501,370105,堤口路街道,
37010502,370105,北园街道,
37010503,370105,南村街道,
37010504,370105,北村街道,
37010505,370105,纬北路街道,
37010506,370105,大桥街道,
37010507,370105,官扎营街道,
37010508,370105,桑梓店街道,
37010509,370105,天桥东街街道,
37010510,370105,宝华街道,
37010511,370105,泺口街道,
37010512,370105,北坦街道,
37010513,370105,无影山街道,
37010514,370105,药山街道,
37010515,370105,制锦市街道,
370124,3701,平阴县,
37012401,370124,东阿镇,
37012402,370124,洪范池镇,
37012403,370124,孔村镇,
37012404,370124,玫瑰镇,
37012405,370124,锦水街道,
37012406,370124,榆山街道,
37012407,370124,安城镇,
37012408,370124,孝直镇,
370102,3701,历下区,
37010201,370102,泉城路街道,
37010202,370102,舜华路街道,
37010203,370102,甸柳街道,
37010204,370102,智远街道,
37010205,370102,燕山街道,
37010206,370102,文东街道,
37010207,370102,建新街道,
37010208,370102,龙洞街道,
37010209,370102,趵突泉街道,
37010210,370102,解放路街道,
37010211,370102,东关街道,
37010212,370102,姚家街道,
37010213,370102,千佛山街道,
37010214,370102,大明湖街道,
370115,3701,济阳区,
37011501,370115,仁风镇,
37011502,370115,崔寨街道,
37011503,370115,垛石镇,
37011504,370115,济北街道,
37011505,370115,新市镇,
37011506,370115,曲堤镇,
37011507,370115,太平街道,
37011508,370115,孙耿街道,
37011509,370115,回河街道,
37011510,370115,济阳街道,
370126,3701,商河县,
37012601,370126,贾庄镇,
37012602,370126,殷巷镇,
37012603,370126,沙河镇,
37012604,370126,韩庙镇,
37012605,370126,怀仁镇,
37012606,370126,许商街道,
37012607,370126,张坊镇,
37012608,370126,龙桑寺镇,
37012609,370126,白桥镇,
37012610,370126,孙集镇,
37012611,370126,郑路镇,
37012612,370126,玉皇庙镇,
370112,3701,历城区,
37011201,370112,彩石镇,
37011202,370112,华山街道,
37011203,370112,郭店街道,
37011204,370112,全福街道,
37011205,370112,西营镇,
37011206,370112,遥墙街道,
37011207,370112,柳埠镇,
37011208,370112,唐王镇,
37011209,370112,仲宫镇,
37011210,370112,巨野河街道,
37011211,370112,孙村街道,
37011212,370112,王舍人街道,
37011213,370112,唐冶街道,
37011214,370112,鲍山街道,
37011215,370112,山大路街道,
37011216,370112,临港街道,
37011217,370112,港沟街道,
37011218,370112,洪家楼街道,
37011219,370112,荷花路街道,
37011220,370112,东风街道,
37011221,370112,董家镇,
370114,3701,章丘区,
37011401,370114,双山街道,
37011402,370114,龙山街道,
37011403,370114,垛庄镇,
37011404,370114,高官寨街道,
37011405,370114,普集街道,
37011406,370114,埠村街道,
37011407,370114,圣井街道,
37011408,370114,黄河镇,
37011409,370114,相公庄街道,
37011410,370114,曹范街道,
37011411,370114,文祖街道,
37011412,370114,官庄街道,
37011413,370114,枣园街道,
37011414,370114,宁家埠街道,
37011415,370114,绣惠街道,
37011416,370114,明水街道,
37011417,370114,刁镇,
37011418,370114,白云湖街道,
3708,37,济宁市,
37083,3708,汶上县,
3708301,37083,郭仓镇,
3708302,37083,汶上街道,
3708303,37083,次丘镇,
3708304,37083,杨店镇,
3708305,37083,康驿镇,
3708306,37083,中都街道,
3708307,37083,苑庄镇,
3708308,37083,义桥镇,
3708309,37083,郭楼镇,
3708310,37083,寅寺镇,
3708311,37083,军屯乡,
3708312,37083,南站镇,
3708313,37083,白石镇,
3708314,37083,刘楼镇,
3708315,37083,南旺镇,
370881,3708,曲阜市,
37088101,370881,小雪街道,
37088102,370881,石门山镇,
37088103,370881,吴村镇,
37088104,370881,时庄街道,
37088105,370881,防山镇,
37088106,370881,尼山镇,
37088107,370881,鲁城街道,
37088108,370881,王庄镇,
37088109,370881,息陬镇,
37088110,370881,书院街道,
37088111,370881,陵城镇,
37088112,370881,姚村镇,
370831,3708,泗水县,
37083101,370831,泗河街道,
37083102,370831,高峪镇,
37083103,370831,星村镇,
37083104,370831,金庄镇,
37083105,370831,苗馆镇,
37083106,370831,华村镇,
37083107,370831,柘沟镇,
37083108,370831,泗张镇,
37083109,370831,泉林镇,
37083110,370831,中册镇,
37083111,370831,圣水峪镇,
37083112,370831,济河街道,
37083113,370831,杨柳镇,
370883,3708,邹城市,
37088301,370883,钢山街道,
37088302,370883,北宿镇,
37088303,370883,千泉街道,
37088304,370883,张庄镇,
37088305,370883,凫山街道,
37088306,370883,郭里镇,
37088307,370883,香城镇,
37088308,370883,看庄镇,
37088309,370883,田黄镇,
37088310,370883,中心店镇,
37088311,370883,太平镇,
37088312,370883,峄山镇,
37088313,370883,城前镇,
37088314,370883,大束镇,
37088315,370883,唐村镇,
37088316,370883,石墙镇,
370827,3708,鱼台县,
37082701,370827,鱼城镇,
37082702,370827,王庙镇,
37082703,370827,罗屯镇,
37082704,370827,清河镇,
37082705,370827,李阁镇,
37082706,370827,唐马镇,
37082707,370827,张黄镇,
37082708,370827,王鲁镇,
37082709,370827,滨湖街道,
37082710,370827,谷亭街道,
37082711,370827,老砦镇,
370811,3708,任城区,
37081101,370811,安居街道,
37081102,370811,古槐街道,
37081103,370811,观音阁街道,
37081104,370811,济东物业服务中心,
37081105,370811,越河街道,
37081106,370811,济阳街道,
37081107,370811,柳行街道,
37081108,370811,长沟镇,
37081109,370811,石桥镇,
37081110,370811,廿里铺街道,
37081111,370811,李营街道,
37081112,370811,阜桥街道,
37081113,370811,南张街道,
37081114,370811,金城街道,
37081115,370811,许庄街道,
37081116,370811,洸河街道,
37081117,370811,仙营街道,
37081118,370811,接庄街道,
37081119,370811,南苑街道,
37081120,370811,喻屯镇,
37081121,370811,唐口街道,
370829,3708,嘉祥县,
37082901,370829,马集镇,
37082902,370829,黄垓镇,
37082903,370829,梁宝寺镇,
37082904,370829,卧龙山街道,
37082905,370829,仲山镇,
37082906,370829,纸坊镇,
37082907,370829,马村镇,
37082908,370829,老僧堂镇,
37082909,370829,满硐镇,
37082910,370829,嘉祥经济开发区,
37082911,370829,嘉祥镇街道,
37082912,370829,万张街道,
37082913,370829,疃里镇,
37082914,370829,金屯镇,
37082915,370829,孟姑集镇,
37082916,370829,大张楼镇,
370826,3708,微山县,
37082601,370826,两城镇,
37082602,370826,傅村街道,
37082603,370826,韩庄镇,
37082604,370826,马坡镇,
37082605,370826,微山岛乡,
37082606,370826,南阳镇,
37082607,370826,昭阳街道,
37082608,370826,鲁桥镇,
37082609,370826,留庄镇,
37082610,370826,夏镇街道,
37082611,370826,西平乡,
37082612,370826,欢城镇,
37082613,370826,高楼乡,
37082614,370826,赵庙镇,
37082615,370826,张楼镇,
370812,3708,兖州区,
37081201,370812,颜店镇,
37081202,370812,王因街道,
37081203,370812,鼓楼街道,
37081204,370812,小孟镇,
37081205,370812,新驿镇,
37081206,370812,新兖镇,
37081207,370812,漕河镇,
37081208,370812,黄屯街道,
37081209,370812,大安镇,
37081210,370812,酒仙桥街道,
37081211,370812,兴隆庄镇,
37081212,370812,龙桥街道,
370828,3708,金乡县,
37082801,370828,马庙镇,
37082802,370828,化雨镇,
37082803,370828,兴隆镇,
37082804,370828,王丕镇,
37082805,370828,胡集镇,
37082806,370828,鸡黍镇,
37082807,370828,高河街道,
37082808,370828,羊山镇,
37082809,370828,鱼山镇,
37082810,370828,卜集镇,
37082811,370828,金乡街道,
37082812,370828,肖云镇,
37082813,370828,司马镇,
370832,3708,梁山县,
37083201,370832,小安山镇,
37083202,370832,马营镇,
37083203,370832,小路口镇,
37083204,370832,水泊街道,
37083205,370832,大路口乡,
37083206,370832,韩垓镇,
37083207,370832,拳铺镇,
37083208,370832,梁山街道,
37083209,370832,寿张集镇,
37083210,370832,梁山经济开发区,
37083211,370832,韩岗镇,
37083212,370832,赵堌堆乡,
37083213,370832,黑虎庙镇,
37083214,370832,馆驿镇,
37083215,370832,杨营镇,
3717,37,菏泽市,
371728,3717,东明县,
37172801,371728,三春集镇,
37172802,371728,刘楼镇,
37172803,371728,马头镇,
37172804,371728,小井镇,
37172805,371728,大屯镇,
37172806,371728,陆圈镇,
37172807,371728,焦园乡,
37172808,371728,武胜桥镇,
37172809,371728,沙窝镇,
37172810,371728,鱼沃街道,
37172811,371728,城关街道,
37172812,371728,东明集镇,
37172813,371728,菜园集镇,
37172814,371728,长兴集乡,
371702,3717,牡丹区,
37170201,371702,牡丹街道,
37170202,371702,东城街道,
37170203,371702,北城街道,
37170204,371702,何楼街道,
37170205,371702,吴店镇,
37170206,371702,高庄镇,
37170207,371702,吕陵镇,
37170208,371702,李村镇,
37170209,371702,大黄集镇,
37170210,371702,黄堽镇,
37170211,371702,丹阳街道,
37170212,371702,王浩屯镇,
37170213,371702,沙土镇,
37170214,371702,小留镇,
37170215,371702,都司镇,
37170216,371702,佃户屯街道,
37170217,371702,万福街道,
37170218,371702,安兴镇,
37170219,371702,胡集镇,
37170220,371702,西城街道,
37170221,371702,岳程街道,
37170222,371702,马岭岗镇,
37170223,371702,南城街道,
37170224,371702,皇镇乡,
371726,3717,鄄城县,
37172601,371726,闫什镇,
37172602,371726,箕山镇,
37172603,371726,富春乡,
37172604,371726,李进士堂镇,
37172605,371726,郑营镇,
37172606,371726,陈王街道,
37172607,371726,大埝镇,
37172608,371726,临濮镇,
37172609,371726,董口镇,
37172610,371726,旧城镇,
37172611,371726,引马镇,
37172612,371726,古泉街道,
37172613,371726,左营乡,
37172614,371726,红船镇,
37172615,371726,什集镇,
37172616,371726,凤凰镇,
37172617,371726,彭楼镇,
371724,3717,巨野县,
37172401,371724,田桥镇,
37172402,371724,太平镇,
37172403,371724,核桃园镇,
37172404,371724,章缝镇,
37172405,371724,田庄镇,
37172406,371724,龙固镇,
37172407,371724,麒麟镇,
37172408,371724,大义镇,
37172409,371724,陶庙镇,
37172410,371724,独山镇,
37172411,371724,大谢集镇,
37172412,371724,凤凰街道,
37172413,371724,柳林镇,
37172414,371724,营里镇,
37172415,371724,董官屯镇,
37172416,371724,万丰镇,
37172417,371724,永丰街道,
371722,3717,单县,
37172201,371722,龙王庙镇,
37172202,371722,园艺街道,
37172203,371722,高韦庄镇,
37172204,371722,终兴镇,
37172205,371722,北城街道,
37172206,371722,杨楼镇,
37172207,371722,莱河镇,
37172208,371722,李新庄镇,
37172209,371722,朱集镇,
37172210,371722,浮岗镇,
37172211,371722,时楼镇,
37172212,371722,谢集镇,
37172213,371722,东城街道,
37172214,371722,南城街道,
37172215,371722,张集镇,
37172216,371722,黄岗镇,
37172217,371722,高老家乡,
37172218,371722,郭村镇,
37172219,371722,李田楼镇,
37172220,371722,曹庄乡,
37172221,371722,徐寨镇,
37172222,371722,蔡堂镇,
371703,3717,定陶区,
37170301,371703,仿山镇,
37170302,371703,南王店乡,
37170303,371703,杜堂镇,
37170304,371703,孟海镇,
37170305,371703,张湾镇,
37170306,371703,半堤镇,
37170307,371703,黄店镇,
37170308,371703,陈集镇,
37170309,371703,天中街道,
37170310,371703,冉固镇,
37170311,371703,马集镇,
37170312,371703,滨河街道,
371721,3717,曹县,
37172101,371721,苏集镇,
37172102,371721,郑庄街道,
37172103,371721,仵楼镇,
37172104,371721,邵庄镇,
37172105,371721,青固集镇,
37172106,371721,安蔡楼镇,
37172107,371721,梁堤头镇,
37172108,371721,桃源集镇,
37172109,371721,楼庄乡,
37172110,371721,倪集街道,
37172111,371721,魏湾镇,
37172112,371721,古营集镇,
37172113,371721,阎店楼镇,
37172114,371721,砖庙镇,
37172115,371721,庄寨镇,
37172116,371721,曹城街道,
37172117,371721,常乐集镇,
37172118,371721,侯集回族镇,
37172119,371721,王集镇,
37172120,371721,大集乡,
37172121,371721,韩集镇,
37172122,371721,朱洪庙乡,
37172123,371721,青岗集镇,
37172124,371721,磐石街道,
37172125,371721,孙老家镇,
37172126,371721,青菏街道,
37172127,371721,普连集镇,
371723,3717,成武县,
37172301,371723,成武县白浮图镇,
37172302,371723,成武县九女集镇,
37172303,371723,成武县天宫庙镇,
37172304,371723,成武县苟村集镇,
37172305,371723,文亭街道,
37172306,371723,成武县党集镇,
37172307,371723,永昌街道,
37172308,371723,成武县孙寺镇,
37172309,371723,成武县大田集镇,
37172310,371723,成武县汶上集镇,
37172311,371723,成武县张楼镇,
37172312,371723,成武县南鲁集镇,
37172313,371723,成武县伯乐集镇,
371725,3717,郓城县,
37172501,371725,程屯镇,
37172502,371725,郭屯镇,
37172503,371725,陈坡乡,
37172504,371725,玉皇庙镇,
37172505,371725,李集镇,
37172506,371725,郓州街道,
37172507,371725,南赵楼镇,
37172508,371725,黄安镇,
37172509,371725,黄堆集镇,
37172510,371725,杨庄集镇,
37172511,371725,潘渡镇,
37172512,371725,唐庙镇,
37172513,371725,武安镇,
37172514,371725,张营镇,
37172515,371725,张鲁集镇,
37172516,371725,丁里长镇,
37172517,371725,水堡乡,
37172518,371725,唐塔街道,
37172519,371725,侯咽集镇,
37172520,371725,双桥镇,
37172521,371725,随官屯镇,
37172522,371725,黄集镇,
32,1,江苏省,
3207,32,连云港市,
320707,3207,赣榆区,
32070701,320707,城西镇,
32070702,320707,金山镇,
32070703,320707,沙河镇,
32070704,320707,海头镇,
32070705,320707,墩尚镇,
32070706,320707,黑林镇,
32070707,320707,厉庄镇,
32070708,320707,沙河子园艺场,
32070709,320707,宋庄镇,
32070710,320707,石桥镇,
32070711,320707,塔山镇,
32070712,320707,赣榆经济开发区,
32070713,320707,城头镇,
32070714,320707,青口镇,
32070715,320707,赣马镇,
32070716,320707,班庄镇,
32070717,320707,赣榆海洋经济开发区,
32070718,320707,前三岛乡,
32070719,320707,柘汪镇,
320722,3207,东海县,
32072201,320722,洪庄镇,
32072202,320722,石榴街道,
32072203,320722,温泉镇,
32072204,320722,房山镇,
32072205,320722,驼峰乡,
32072206,320722,山左口乡,
32072207,320722,张湾乡,
32072208,320722,白塔埠镇,
32072209,320722,安峰镇,
32072210,320722,曲阳乡,
32072211,320722,江苏东海经济开发区,
32072212,320722,牛山街道,
32072213,320722,黄川镇,
32072214,320722,石湖乡,
32072215,320722,桃林镇,
32072216,320722,平明镇,
32072217,320722,石梁河镇,
32072218,320722,双店镇,
32072219,320722,青湖镇,
32072220,320722,李埝乡,
320703,3207,连云区,
32070301,320703,中云街道,
32070302,320703,朝阳街道,
32070303,320703,海州湾街道,
32070304,320703,宿城街道,
32070305,320703,徐圩街道,
32070306,320703,猴嘴街道,
32070307,320703,东辛农场,
32070308,320703,墟沟街道,
32070309,320703,连岛街道,
32070310,320703,高公岛街道,
32070311,320703,云山街道,
32070312,320703,连云港碱厂,
32070313,320703,青口盐场,
32070314,320703,板桥街道,
32070315,320703,连云街道,
320723,3207,灌云县,
32072301,320723,燕尾港镇,
32072302,320723,小伊乡,
32072303,320723,杨集镇,
32072304,320723,东王集镇,
32072305,320723,图河镇,
32072306,320723,五图河农场,
32072307,320723,同兴镇,
32072308,320723,南岗乡,
32072309,320723,灌西盐场,
32072310,320723,灌云经济开发区,
32072311,320723,伊山镇,
32072312,320723,圩丰镇,
32072313,320723,下车镇,
32072314,320723,四队镇,
32072315,320723,灌云临港产业区,
32072316,320723,龙苴镇,
32072317,320723,侍庄街道,
320724,3207,灌南县,
32072401,320724,三口镇,
32072402,320724,北陈集镇,
32072403,320724,李集镇,
32072404,320724,汤沟镇,
32072405,320724,新安镇,
32072406,320724,新集镇,
32072407,320724,田楼镇,
32072408,320724,张店镇,
32072409,320724,堆沟港镇,
32072410,320724,百禄镇,
32072411,320724,孟兴庄镇,
320706,3207,海州区,
32070601,320706,锦屏镇,
32070602,320706,花果山街道,
32070603,320706,板浦镇,
32070604,320706,新东街道,
32070605,320706,新南街道,
32070606,320706,南城街道,
32070607,320706,新浦经济开发区,
32070608,320706,幸福路街道,
32070609,320706,岗埠农场,
32070610,320706,云台农场,
32070611,320706,洪门街道,
32070612,320706,云台街道,
32070613,320706,南云台林场,
32070614,320706,新坝镇,
32070615,320706,海州经济开发区,
32070616,320706,浦西街道,
32070617,320706,朐阳街道,
32070618,320706,浦南镇,
32070619,320706,浦东街道,
32070620,320706,宁海街道,
32070621,320706,路南街道,
32070622,320706,海州街道,
32070623,320706,新海街道,
3213,32,宿迁市,
321322,3213,沭阳县,
32132201,321322,潼阳镇,
32132202,321322,塘沟镇,
32132203,321322,西圩乡,
32132204,321322,胡集镇,
32132205,321322,颜集镇,
32132206,321322,张圩乡,
32132207,321322,七雄街道,
32132208,321322,沂涛镇,
32132209,321322,贤官镇,
32132210,321322,马厂镇,
32132211,321322,桑墟镇,
32132212,321322,东小店乡,
32132213,321322,汤涧镇,
32132214,321322,章集街道,
32132215,321322,梦溪街道,
32132216,321322,沭城街道,
32132217,321322,茆圩乡,
32132218,321322,高墟镇,
32132219,321322,耿圩镇,
